title,price
"Lenovo IdeaPad Slim 3 15IRH10 83K1003MTR i5-13420H 16 GB 512 GB SSD UHD Graphics 15.3"" WUXGA NotebookEn Ucuz%522.799,05 TL+21 FİYATÜrüne Git (+21)100+ alarm",22799.05
"Lenovo IdeaPad Slim 3 15IAN8 82XB009GTX N100 4 GB 128 GB SSD UHD Graphics 15.6"" Full HD NotebookEn Ucuz9.149,00 TL+36 FİYATÜrüne Git (+36)50+ alarm",9149.0
"Lenovo IdeaPad Slim 3 15IRH10 83K1004ETR i5-13420H 8 GB 512 GB SSD UHD Graphics 15.3"" WUXGA NotebookEn Ucuz20.710,00 TL+48 FİYATÜrüne Git (+48)50+ alarm",20710.0
"Lenovo IdeaPad Slim 3 15ABR8 82XM00PWTX Ryzen 5 5625U 16 GB 512 GB SSD Radeon Graphics 15.6"" Full HD NotebookEn Ucuz19.489,00 TL+6 FİYATÜrüne Git (+6)50+ alarm",19489.0
"Lenovo IdeaPad Slim 3 16IRH10 83K2001FTR i5-13420H 16 GB 512 GB SSD UHD Graphics 16"" WUXGA NotebookEn Ucuz24.499,00 TL+10 FİYATÜrüne Git (+10)250+ alarm",24499.0
"Lenovo Ideapad Slim 3 16IRH10 83K2001VTR i7-13620H 16 GB 1 TB SSD UHD Graphics 16"" WUXGA NotebookEn Ucuz39.845,95 TL+8 FİYATÜrüne Git (+8)100+ alarm",39845.95
"Lenovo IdeaPad Slim 3 15IRH10 83K10060TR i7-13620H 16 GB 512 GB SSD UHD Graphics 15.3"" WUXGA NotebookEn Ucuz29.005,50 TL+17 FİYATÜrüne Git (+17)50+ alarm",29005.5
"Lenovo ThinkBook 16P G5 IRX 21N50024TR i9-14900HX 32 GB 1 TB SSD RTX4060 16"" NotebookEn Ucuz%485.599,00 TL+11 FİYATÜrüne Git (+11)100+ alarm",85599.0
"Lenovo IdeaPad Slim 3 15IAN8 82XB009HTX N100 4 GB 128 GB SSD UHD Graphics 15.6"" Full HD NotebookEn Ucuz9.399,00 TL+16 FİYATÜrüne Git (+16)50+ alarm",9399.0
"Lenovo IdeaPad Slim 3 15AMN8 82XQ00JGTX Ryzen 3 7320U 8 GB 512 GB SSD Radeon 610M 15.6"" Full HD NotebookEn Ucuz17.099,05 TL+11 FİYATÜrüne Git (+11)50+ alarm",17099.05
"Lenovo ThinkBook 14 G7 ARP 21MV001ATR Ryzen 5 7535HS 16 GB 512 GB SSD Radeon 660M 14"" WUXGA NotebookEn Ucuz28.471,58 TL+11 FİYATÜrüne Git (+11)10+ alarm",28471.58
"Lenovo Yoga Slim 7 14IMH9 83CV008RTR Ultra 5 125H 16 GB 512 GB SSD Arc Graphics 14 "" WUXGA NotebookEn Ucuz%537.999,00 TL+15 FİYATÜrüne Git (+15)10+ alarm",37999.0
"Lenovo V15 G4 IRU 83A100A5TR i5-13420H 16 GB 512 GB SSD UHD Graphics 15.6 Full HD NotebookEn Ucuz23.499,00 TL+105 FİYATÜrüne Git (+105)100+ alarm",23499.0
"Lenovo Yoga Slim 7 14IMH9 83CV007NTR Ultra 5 125H 16 GB 512 GB SSD Arc Graphics 14"" WUXGA NotebookEn Ucuz40.999,00 TL+8 FİYATÜrüne Git (+8)50+ alarm",40999.0
"Lenovo IdeaPad Slim 3 16IRH10 83K2001RTR i5-13420H 8 GB 512 GB SSD UHD Graphics 16"" WUXGA NotebookEn Ucuz21.449,03 TL+17 FİYATÜrüne Git (+17)50+ alarm",21449.03
"Lenovo IdeaPad Slim 3 15IRH10 83K10016TR i5-13420H 8 GB 512 GB SSD UHD Graphics 15.3"" WUXGA NotebookEn Ucuz20.399,00 TL+25 FİYATÜrüne Git (+25)10+ alarm",20399.0
