title,price
"Lenovo ThinkBook 14 G7 ARP 21MV001ATR Ryzen 5 7535HS 16 GB 512 GB SSD Radeon 660M 14"" WUXGA NotebookEn Ucuz28.471,58 TL+11 FİYATÜrüne Git (+11)10+ alarm",28471.58
"Casper Nirvana S100.1362-DF00X-G-F i7-13620H 32 GB 1 TB SSD UHD Graphics 16"" WUXGA NotebookEn Ucuz33.051,53 TL+13 FİYATÜrüne Git (+13)50+ alarm",33051.53
"Huawei MateBook D16 2024 i5-12450H 16 GB 512 GB SSD UHD Graphics 16"" WUXGA NotebookEn Ucuz39.499,00 TLTEK FİYATÜrüne Git500+ alarm",39499.0
"Chuwi Gemibook Plus N150 16 GB 512 GB SSD Intel Graphics 15.6"" Full HD NotebookEn Ucuz16.399,07 TL+1 FİYATÜrüne Git (+1)50+ alarm",16399.07
"MSI VenturePro 17 AI A1VEG-014XTR Ultra 7 155H 16 GB 1 TB SSD RTX4050 17.3"" Full HD NotebookEn Ucuz52.500,20 TL+1 FİYATÜrüne Git (+1)50+ alarm",52500.2
"Asus ZenBook 14 UX3402VA-KP659W i5-13500H 8 GB 512 GB SSD Iris Xe Graphics 14"" WQXGA NotebookEn Ucuz37.999,00 TLTEK FİYATÜrüne Git100+ alarm",37999.0
"MacBook Air M1 16 GB 256 GB SSD 13.3"" Z1240009K NotebookEn Ucuz36.763,00 TL+1 FİYATÜrüne Git (+1)500+ alarm",36763.0
"Casper Nirvana S100.1362-DV00X-G-F i7-13620H 32 GB 500 GB SSD UHD Graphics 16"" WUXGA NotebookEn Ucuz30.972,45 TL+14 FİYATÜrüne Git (+14)10+ alarm",30972.45
"Asus Vivobook 15 X1504ZA-NJ1024 i5-1235U 16 GB 512 GB SSD UHD Graphics 15.6'' Full HD NotebookEn Ucuz25.999,00 TLTEK FİYATÜrüne Git50+ alarm",25999.0
"Lenovo IdeaPad 1 15IGL7 82V7005MTX Celeron N4120 4 GB 128 GB eMMC UHD Graphics 600 15.6"" NotebookEn Ucuz17.999,00 TLTEK FİYATÜrüne Git100+ alarm",17999.0
"MacBook Pro M1 8 GB 256 GB SSD 13.3"" MYD82TU/A Uzay GrisiEn Ucuz72.000,00 TLTEK FİYATÜrüne Git500+ alarm",72000.0
"Casper Nirvana C550.1235-BV00X-G-F i5-1235U 16 GB 500 GB SSD Iris Xe Graphics 15.6"" Full HD NotebookEn Ucuz20.499,00 TL+1 FİYATÜrüne Git (+1)50+ alarm",20499.0
"HP 15-FC0001NT 7P6K2EA Ryzen 5 7520U 8 GB 256 GB SSD Radeon 610M 15.6"" Full HD NotebookEn Ucuz22.119,00 TLTEK FİYATÜrüne Git250+ alarm",22119.0
"Casper Nirvana X600.1270-DF00X-G-F i7-12700H 32 GB 1 TB SSD Iris Xe Graphics 15.6"" FreeDos Full HD NotebookEn Ucuz38.999,00 TL+1 FİYATÜrüne Git (+1)50+ alarm",38999.0
"Acer TravelMate P4 TMP414-53-59D4 NX.VZTEY.002 i5-1335U 8 GB 512 GB SSD Iris Xe Graphics 14"" Full HD NotebookEn Ucuz26.199,00 TLTEK FİYATÜrüne Git10+ alarm",26199.0
"MacBook Pro M1 Pro 16 GB 1 TB SSD 14.2"" NotebookEn Ucuz%879.999,00 TL+6 FİYATÜrüne Git (+6)100+ alarm",79999.0
"Toshiba Satellite Radius P20W-C-10C i7-6500U 8 GB 256 GB SSD HD Graphics 520 12.5"" 4K İkisi Bir Arada NotebookEn Ucuz48.999,99 TL+5 FİYATÜrüne Git (+5)10+ alarm",48999.99
"Casper Nirvana X650.1342-DV00X-G-F i5-13420H 32 GB 500 GB SSD UHD Graphics 15.6"" Full HD NotebookEn Ucuz27.062,07 TL+5 FİYATÜrüne Git (+5)",27062.07
"Casper Nirvana Z100 Z100.1335-BV00P-S-Q i5-1335U 16 GB 500 GB SSD Iris Xe Graphics 14"" WQXGA NotebookEn Ucuz32.233,05 TL+6 FİYATÜrüne Git (+6)10+ alarm",32233.05
"Casper Nirvana X600.1270-BV00X-G-F i7-12700H 16 GB 500 GB SSD Iris Xe Graphics 15.6"" FreeDos Full HD NotebookEn Ucuz24.999,00 TLTEK FİYATÜrüne Git10+ alarm",24999.0
"Lenovo IdeaPad Creator 5 15IMH05 82D4002LTX i5-10300H 8 GB 256 GB SSD GTX1650 15.6"" Full HD Gaming LaptopEn Ucuz60.606,05 TL+1 FİYATÜrüne Git (+1)50+ alarm",60606.05
"Casper Nirvana X600.1270-BF00X-G-F i7-12700H 16 GB 1 TB SSD Iris Xe Graphics 15.6"" FreeDos Full HD NotebookEn Ucuz30.554,03 TL+5 FİYATÜrüne Git (+5)10+ alarm",30554.03
"Casper Nirvana X600.5500-BV00X-G-F Ryzen 5 5500U 16 GB 500 GB SSD Radeon Graphics 15.6"" Full HD NotebookEn Ucuz33.603,00 TLTEK FİYATÜrüne Git10+ alarm",33603.0
"HP 250 G7 255G9ES i3-1005G1 4 GB 128 GB SSD UHD Graphics 15.6"" NotebookEn Ucuz9.476,25 TLTEK FİYATÜrüne Git50+ alarm",9476.25
"Lenovo ThinkPad E14 Gen 5 21JR0009TX Ryzen 5 7530U 16 GB 512 GB SSD Radeon Graphics 14"" WUXGA NotebookEn Ucuz56.550,88 TLTEK FİYATÜrüne Git50+ alarm",56550.88
"Lenovo IdeaPad S145 81N30048TX A6 9225 4 GB 128 GB SSD Radeon R4 15.6"" NotebookEn Ucuz19.999,90 TLTEK FİYATÜrüne Git100+ alarm",19999.9
"HP 250 G8 2X7X8EA i5-1035G1 8 GB 512 GB SSD MX130 15.6"" Full HD NotebookEn Ucuz26.900,00 TLTEK FİYATÜrüne Git50+ alarm",26900.0
"Quadro DS1650 i7-10870H 16 GB 512 GB SSD UHD Graphics 16"" NotebookEn Ucuz46.499,00 TL+1 FİYATÜrüne Git (+1)",46499.0
